year,pwsid,pwsname,eparegion,pwstype,populationservedcount,iswholesaler,primarysourcedummy,ownertypedummy,size_dummy,source_gw_sw,source_purchased,owner_dummy,married,single,divorced_widowed_separated,less_than_hs,hs_more,college_more,average_household_size,median_household_income,per_capita_income,median_year_structure_built,owner_occupied_housing_units,total_pop,median_age,population_over_15,population_over_18,population_over_25,pop_density,unemployment,housing_density
2015,FL6291882,UNIVERSITY OF SOUTH FLORIDA,Region 4,Community water system,46237,N,0,6,1,0,0,0,0.436571452800087,0.35671102102248,0.206717526177432,0.119641305323168,0.880358694676832,0.605174656958978,2.775,47435.0718118755,26176.8130796205,1987.5,0.56817104575586,1355331,36.85,0.811545554403593,0.773852665857709,0.679867523272524,1328.4785,0.112324550199621,545.483289404436
2014,FL6291791,CITY OF TEMPLE TERRACE UTILITY,Region 4,Community water system,31062,N,0,2,1,0,0,0,0.441623905816817,0.352154614466282,0.2062214797169,0.122790336275223,0.877209663724777,0.601203060578799,2.73,48350.545748446,26639.4353294163,1987,0.5763936811082,1330110,36.7,0.809694325149199,0.771213311167585,0.675061924275726,1303.757,0.108579606075089,541.480696560532
2015,FL6291791,CITY OF TEMPLE TERRACE UTILITY,Region 4,Community water system,31062,N,0,2,1,0,0,0,0.436571452800087,0.35671102102248,0.206717526177432,0.119641305323168,0.880358694676832,0.605174656958978,2.775,47435.0718118755,26176.8130796205,1987.5,0.56817104575586,1355331,36.85,0.811545554403593,0.773852665857709,0.679867523272524,1328.4785,0.112324550199621,545.483289404436
2013,FL6410182,BRADENTON CITY OF,Region 4,Community water system,54409,N,4,2,1,1,0,0,0.528006567716909,0.250161814449441,0.221831617833649,0.121426755084588,0.878573244915412,0.571632243588973,2.55,48615.6707265364,27348.2187382166,1984,0.69962988250396,342343.5,46.6,0.837399290736381,0.803055851099711,0.731346027526844,460.80125,0.100384263936793,237.534184777395
2013,FL6296193,MACDILL AIR FORCE BASE,Region 4,Community water system,11965,N,5,1,1,1,1,0,0.518700927910542,0.227008208822267,0.25429086326719,0.13171563123934,0.86828436876066,0.494250323051637,2.485,39215.2631092759,20398.9231588279,1989.25,0.774295980840555,174299,48.75,0.848173050541766,0.810798156888781,0.740997079590101,368.85675,0.16741073387565,179.034953612518
2014,FL6296193,MACDILL AIR FORCE BASE,Region 4,Community water system,11965,N,5,1,1,1,1,0,0.506152494153725,0.233422274644406,0.260425231201869,0.129333136583654,0.870666863416346,0.49740420129909,2.52,37925.5047220326,19527.6290080789,1989.5,0.763971754508432,174806,49.1,0.851272679982446,0.81363046954998,0.742673592065491,369.9297,0.176857441954009,179.062291208454
2015,FL6296193,MACDILL AIR FORCE BASE,Region 4,Community water system,11965,N,5,1,1,1,1,0,0.493604060396909,0.239836340466544,0.266559599136548,0.126950641927969,0.873049358072031,0.500558079546543,2.555,36635.7463347892,18656.3348573299,1989.75,0.753647528176309,175313,49.45,0.854372309423125,0.816462782211179,0.74435010454088,371.00265,0.186304150032368,179.08962880439
2013,FL6410322,PALMETTO WATER DEPT,Region 4,Community water system,12606,N,5,2,1,1,1,0,0.528006567716909,0.250161814449441,0.221831617833649,0.121426755084588,0.878573244915412,0.571632243588973,2.55,48615.6707265364,27348.2187382166,1984,0.69962988250396,342343.5,46.6,0.837399290736381,0.803055851099711,0.731346027526844,460.80125,0.100384263936793,237.534184777395
2014,FL6410322,PALMETTO WATER DEPT,Region 4,Community water system,12606,N,5,2,1,1,1,0,0.526865729167769,0.25488549045227,0.218248780379961,0.119493704949966,0.880506295050034,0.57651284902575,2.62,47944.9089882175,26715.2638653221,1984,0.695067026426482,348847,46.9,0.839972473802444,0.805846695053161,0.733809253719719,469.5551,0.102739376424239,239.23084310449
2015,FL6410322,PALMETTO WATER DEPT,Region 4,Community water system,12606,N,5,2,1,1,1,0,0.525724890618628,0.259609166455098,0.214665942926274,0.117560654815344,0.882439345184656,0.581393454462526,2.69,47274.1472498986,26082.3089924275,1984,0.690504170349004,355350.5,47.2,0.842545656868506,0.808637539006612,0.736272479912595,478.30895,0.105094488911685,240.927501431584
2014,FL6410182,BRADENTON CITY OF,Region 4,Community water system,54409,N,4,2,1,1,0,0,0.526865729167769,0.25488549045227,0.218248780379961,0.119493704949966,0.880506295050034,0.57651284902575,2.62,47944.9089882175,26715.2638653221,1984,0.695067026426482,348847,46.9,0.839972473802444,0.805846695053161,0.733809253719719,469.5551,0.102739376424239,239.23084310449
2015,FL6410182,BRADENTON CITY OF,Region 4,Community water system,54409,N,4,2,1,1,0,0,0.525724890618628,0.259609166455098,0.214665942926274,0.117560654815344,0.882439345184656,0.581393454462526,2.69,47274.1472498986,26082.3089924275,1984,0.690504170349004,355350.5,47.2,0.842545656868506,0.808637539006612,0.736272479912595,478.30895,0.105094488911685,240.927501431584
2013,FL6421144,MARION OAKS SUBDIVISION (5 WTPS),Region 4,Community water system,19401,N,0,2,1,0,0,0,0.495752106168251,0.242708232636079,0.261539661195669,0.14484591247042,0.85515408752958,0.49263699980169,2.5,38270.4513860032,21139.6752295872,1990,0.757002470643126,336507.5,48.05,0.845204519012043,0.811708317053992,0.738502883497501,212.3684,0.133974239133367,103.229238278661
2013,FL6411098,TOWN OF LONGBOAT KEY,Region 4,Community water system,7603,N,5,2,0,1,1,0,0.527444101047535,0.21897728546811,0.253578613484355,0.0739628376818934,0.926037162318107,0.621038169890993,2.25,49534.0070470115,32694.8031444363,1983,0.727459560240436,390692,54,0.876914950621282,0.848109888865505,0.786710792528247,702.8506,0.0995996800599171,413.368122187253
2014,FL6411098,TOWN OF LONGBOAT KEY,Region 4,Community water system,7603,N,5,2,0,1,1,0,0.52346634420706,0.222354191907938,0.254179463885002,0.0700377237744885,0.929962276225512,0.626382326988669,2.29,48704.304442766,32050.0799810867,1983,0.720041862491063,394440,54.5,0.87835179588365,0.849955201978446,0.787610201497116,709.5932,0.10111245518138,414.186662251469
2015,FL6411098,TOWN OF LONGBOAT KEY,Region 4,Community water system,7603,N,5,2,0,1,1,0,0.519488587366586,0.225731098347765,0.254780314285649,0.0661126098670836,0.933887390132917,0.631726484086345,2.33,47874.6018385204,31405.3568177371,1983,0.712624164741689,398188,55,0.879788641146017,0.851800515091388,0.788509610465985,716.3358,0.102625230302842,415.005202315685
2013,FL6411132,MANATEE COUNTY UTILITIES  DEPT,Region 4,Community water system,447382,N,4,2,1,1,0,0,0.528006567716909,0.250161814449441,0.221831617833649,0.121426755084588,0.878573244915412,0.571632243588973,2.55,48615.6707265364,27348.2187382166,1984,0.69962988250396,342343.5,46.6,0.837399290736381,0.803055851099711,0.731346027526844,460.80125,0.100384263936793,237.534184777395
2014,FL6411132,MANATEE COUNTY UTILITIES  DEPT,Region 4,Community water system,447382,N,4,2,1,1,0,0,0.526865729167769,0.25488549045227,0.218248780379961,0.119493704949966,0.880506295050034,0.57651284902575,2.62,47944.9089882175,26715.2638653221,1984,0.695067026426482,348847,46.9,0.839972473802444,0.805846695053161,0.733809253719719,469.5551,0.102739376424239,239.23084310449
2015,FL6411132,MANATEE COUNTY UTILITIES  DEPT,Region 4,Community water system,447382,N,4,2,1,1,0,0,0.525724890618628,0.259609166455098,0.214665942926274,0.117560654815344,0.882439345184656,0.581393454462526,2.69,47274.1472498986,26082.3089924275,1984,0.690504170349004,355350.5,47.2,0.842545656868506,0.808637539006612,0.736272479912595,478.30895,0.105094488911685,240.927501431584
2014,FL6421144,MARION OAKS SUBDIVISION (5 WTPS),Region 4,Community water system,19401,N,0,2,1,0,0,0,0.483579165791455,0.248334043372271,0.268086790836274,0.142715589603819,0.857284410396181,0.497468330931001,2.55,37155.2083148897,20501.5313526591,1990,0.75502734677834,338244,48.3,0.84648289149407,0.813519719500684,0.739800334027392,213.4643,0.138850958987584,103.128578530392
2015,FL6421144,MARION OAKS SUBDIVISION (5 WTPS),Region 4,Community water system,19401,N,0,2,1,0,0,0,0.471406225414659,0.253959854108463,0.274633920476878,0.140585266737217,0.859414733262782,0.502299662060312,2.6,36039.9652437762,19863.3874757311,1990,0.753052222913553,339980.5,48.55,0.847761263976098,0.815331121947377,0.741097784557283,214.5602,0.143727678841801,103.027918782122
2013,FL6424630,OAK RUN ESTATES (6 WTPS),Region 4,Community water system,11788,N,0,2,1,0,0,0,0.495752106168251,0.242708232636079,0.261539661195669,0.14484591247042,0.85515408752958,0.49263699980169,2.5,38270.4513860032,21139.6752295872,1990,0.757002470643126,336507.5,48.05,0.845204519012043,0.811708317053992,0.738502883497501,212.3684,0.133974239133367,103.229238278661
2014,FL6424630,OAK RUN ESTATES (6 WTPS),Region 4,Community water system,11788,N,0,2,1,0,0,0,0.483579165791455,0.248334043372271,0.268086790836274,0.142715589603819,0.857284410396181,0.497468330931001,2.55,37155.2083148897,20501.5313526591,1990,0.75502734677834,338244,48.3,0.84648289149407,0.813519719500684,0.739800334027392,213.4643,0.138850958987584,103.128578530392
2015,FL6424630,OAK RUN ESTATES (6 WTPS),Region 4,Community water system,11788,N,0,2,1,0,0,0,0.471406225414659,0.253959854108463,0.274633920476878,0.140585266737217,0.859414733262782,0.502299662060312,2.6,36039.9652437762,19863.3874757311,1990,0.753052222913553,339980.5,48.55,0.847761263976098,0.815331121947377,0.741097784557283,214.5602,0.143727678841801,103.027918782122
2013,FL6510424,DADE CITY WATER DEPT,Region 4,Community water system,12714,N,0,2,1,0,0,0,0.508161814639363,0.250125093677415,0.241713091683222,0.121856605754027,0.878143394245973,0.540369107863358,2.57,43695.0938396958,23564.4285418611,1987.25,0.742704907803698,476769,44.5,0.830744765191483,0.794201067446008,0.721350653954436,638.3424,0.113503158962911,309.900025703483
2014,FL6510424,DADE CITY WATER DEPT,Region 4,Community water system,12714,N,0,2,1,0,0,0,0.499754627502382,0.256439316946271,0.243806055551347,0.118373212330514,0.881626787669486,0.546394627097815,2.62,42819.3458724844,23024.2794444953,1987.5,0.733188567379524,480793,44.8,0.832679072313605,0.796309146071404,0.722562543881754,643.7301,0.117067392409506,311.030050863715
2015,FL6510424,DADE CITY WATER DEPT,Region 4,Community water system,12714,N,0,2,1,0,0,0,0.491347440365401,0.262753540215127,0.245899019419472,0.114889818907002,0.885110181092998,0.552420146332273,2.67,41943.597905273,22484.1303471295,1987.75,0.72367222695535,484817,45.1,0.834613379435728,0.798417224696801,0.723774433809072,649.1178,0.1206316258561,312.160076023947
2013,FL6511361,PCUD-PASCO COUNTY REGIONAL PWS,Region 4,Community water system,214409,N,5,2,1,1,1,0,0.508161814639363,0.250125093677415,0.241713091683222,0.121856605754027,0.878143394245973,0.540369107863358,2.57,43695.0938396958,23564.4285418611,1987.25,0.742704907803698,476769,44.5,0.830744765191483,0.794201067446008,0.721350653954436,638.3424,0.113503158962911,309.900025703483
2013,FL6511255,NEW PORT RICHEY WATER DEPT,Region 4,Community water system,29000,N,5,2,1,1,1,0,0.508161814639363,0.250125093677415,0.241713091683222,0.121856605754027,0.878143394245973,0.540369107863358,2.57,43695.0938396958,23564.4285418611,1987.25,0.742704907803698,476769,44.5,0.830744765191483,0.794201067446008,0.721350653954436,638.3424,0.113503158962911,309.900025703483
2014,FL6511255,NEW PORT RICHEY WATER DEPT,Region 4,Community water system,29000,N,5,2,1,1,1,0,0.499754627502382,0.256439316946271,0.243806055551347,0.118373212330514,0.881626787669486,0.546394627097815,2.62,42819.3458724844,23024.2794444953,1987.5,0.733188567379524,480793,44.8,0.832679072313605,0.796309146071404,0.722562543881754,643.7301,0.117067392409506,311.030050863715
2015,FL6511255,NEW PORT RICHEY WATER DEPT,Region 4,Community water system,29000,N,5,2,1,1,1,0,0.491347440365401,0.262753540215127,0.245899019419472,0.114889818907002,0.885110181092998,0.552420146332273,2.67,41943.597905273,22484.1303471295,1987.75,0.72367222695535,484817,45.1,0.834613379435728,0.798417224696801,0.723774433809072,649.1178,0.1206316258561,312.160076023947
2014,FL6511361,PCUD-PASCO COUNTY REGIONAL PWS,Region 4,Community water system,214409,N,5,2,1,1,1,0,0.499754627502382,0.256439316946271,0.243806055551347,0.118373212330514,0.881626787669486,0.546394627097815,2.62,42819.3458724844,23024.2794444953,1987.5,0.733188567379524,480793,44.8,0.832679072313605,0.796309146071404,0.722562543881754,643.7301,0.117067392409506,311.030050863715
2015,FL6511361,PCUD-PASCO COUNTY REGIONAL PWS,Region 4,Community water system,214409,N,5,2,1,1,1,0,0.491347440365401,0.262753540215127,0.245899019419472,0.114889818907002,0.885110181092998,0.552420146332273,2.67,41943.597905273,22484.1303471295,1987.75,0.72367222695535,484817,45.1,0.834613379435728,0.798417224696801,0.723774433809072,649.1178,0.1206316258561,312.160076023947
2013,FL6512214,SEVEN SPRINGS,Region 4,Community water system,32834,N,5,4,1,1,1,1,0.508161814639363,0.250125093677415,0.241713091683222,0.121856605754027,0.878143394245973,0.540369107863358,2.57,43695.0938396958,23564.4285418611,1987.25,0.742704907803698,476769,44.5,0.830744765191483,0.794201067446008,0.721350653954436,638.3424,0.113503158962911,309.900025703483
2013,FL6512020,ZEPHYRHILLS CITY OF,Region 4,Community water system,21823,N,0,2,1,0,0,0,0.508161814639363,0.250125093677415,0.241713091683222,0.121856605754027,0.878143394245973,0.540369107863358,2.57,43695.0938396958,23564.4285418611,1987.25,0.742704907803698,476769,44.5,0.830744765191483,0.794201067446008,0.721350653954436,638.3424,0.113503158962911,309.900025703483
2014,FL6512020,ZEPHYRHILLS CITY OF,Region 4,Community water system,21823,N,0,2,1,0,0,0,0.499754627502382,0.256439316946271,0.243806055551347,0.118373212330514,0.881626787669486,0.546394627097815,2.62,42819.3458724844,23024.2794444953,1987.5,0.733188567379524,480793,44.8,0.832679072313605,0.796309146071404,0.722562543881754,643.7301,0.117067392409506,311.030050863715
2015,FL6512020,ZEPHYRHILLS CITY OF,Region 4,Community water system,21823,N,0,2,1,0,0,0,0.491347440365401,0.262753540215127,0.245899019419472,0.114889818907002,0.885110181092998,0.552420146332273,2.67,41943.597905273,22484.1303471295,1987.75,0.72367222695535,484817,45.1,0.834613379435728,0.798417224696801,0.723774433809072,649.1178,0.1206316258561,312.160076023947
2013,FL6512226,HUDSON WATER WORKS,Region 4,Community water system,7312,N,0,2,0,0,0,0,0.508161814639363,0.250125093677415,0.241713091683222,0.121856605754027,0.878143394245973,0.540369107863358,2.57,43695.0938396958,23564.4285418611,1987.25,0.742704907803698,476769,44.5,0.830744765191483,0.794201067446008,0.721350653954436,638.3424,0.113503158962911,309.900025703483
2014,FL6512226,HUDSON WATER WORKS,Region 4,Community water system,7312,N,0,2,0,0,0,0,0.499754627502382,0.256439316946271,0.243806055551347,0.118373212330514,0.881626787669486,0.546394627097815,2.62,42819.3458724844,23024.2794444953,1987.5,0.733188567379524,480793,44.8,0.832679072313605,0.796309146071404,0.722562543881754,643.7301,0.117067392409506,311.030050863715
2015,FL6512226,HUDSON WATER WORKS,Region 4,Community water system,7312,N,0,2,0,0,0,0,0.491347440365401,0.262753540215127,0.245899019419472,0.114889818907002,0.885110181092998,0.552420146332273,2.67,41943.597905273,22484.1303471295,1987.75,0.72367222695535,484817,45.1,0.834613379435728,0.798417224696801,0.723774433809072,649.1178,0.1206316258561,312.160076023947
2014,FL6512214,SEVEN SPRINGS,Region 4,Community water system,32834,N,5,4,1,1,1,1,0.499754627502382,0.256439316946271,0.243806055551347,0.118373212330514,0.881626787669486,0.546394627097815,2.62,42819.3458724844,23024.2794444953,1987.5,0.733188567379524,480793,44.8,0.832679072313605,0.796309146071404,0.722562543881754,643.7301,0.117067392409506,311.030050863715
2015,FL6512214,SEVEN SPRINGS,Region 4,Community water system,32834,N,5,4,1,1,1,1,0.491347440365401,0.262753540215127,0.245899019419472,0.114889818907002,0.885110181092998,0.552420146332273,2.67,41943.597905273,22484.1303471295,1987.75,0.72367222695535,484817,45.1,0.834613379435728,0.798417224696801,0.723774433809072,649.1178,0.1206316258561,312.160076023947
2013,FL6521405,PINELLAS COUNTY UTILITIES,Region 4,Community water system,426877,N,5,2,1,1,1,0,0.435410702327064,0.293390326994115,0.271198970678821,0.102497884786143,0.897502115213857,0.601415772733416,2.295,44736.7698060321,29254.8801505239,1975,0.644877991713437,929274,47.2,0.859210113535822,0.828024220188792,0.75451949106816,3394.001,0.101568359873634,1838.30174367085
2013,FL6520336,CLEARWATER WATER SYSTEM,Region 4,Community water system,110000,N,5,2,1,1,1,0,0.435410702327064,0.293390326994115,0.271198970678821,0.102497884786143,0.897502115213857,0.601415772733416,2.295,44736.7698060321,29254.8801505239,1975,0.644877991713437,929274,47.2,0.859210113535822,0.828024220188792,0.75451949106816,3394.001,0.101568359873634,1838.30174367085
2014,FL6520336,CLEARWATER WATER SYSTEM,Region 4,Community water system,110000,N,5,2,1,1,1,0,0.429650381148742,0.298672436237424,0.271677182613833,0.0991821600623452,0.900817839937655,0.606612028718456,2.34,43845.4443582793,28857.6056266425,1975,0.635044355150148,933518,47.5,0.860358326376532,0.829939016899427,0.756235289283114,3409.501,0.106364626360635,1837.92555502015
2015,FL6520336,CLEARWATER WATER SYSTEM,Region 4,Community water system,110000,N,5,2,1,1,1,0,0.423890059970421,0.303954545480733,0.272155394548846,0.0958664353385471,0.904133564661453,0.611808284703495,2.385,42954.1189105265,28460.3311027612,1975,0.62521071858686,937762,47.8,0.861506539217242,0.831853813610062,0.757951087498069,3425.001,0.111160892847636,1837.54936636944
2013,FL6520486,DUNEDIN WATER SYSTEM,Region 4,Community water system,40093,N,0,2,1,0,0,0,0.435410702327064,0.293390326994115,0.271198970678821,0.102497884786143,0.897502115213857,0.601415772733416,2.295,44736.7698060321,29254.8801505239,1975,0.644877991713437,929274,47.2,0.859210113535822,0.828024220188792,0.75451949106816,3394.001,0.101568359873634,1838.30174367085
2014,FL6520486,DUNEDIN WATER SYSTEM,Region 4,Community water system,40093,N,0,2,1,0,0,0,0.429650381148742,0.298672436237424,0.271677182613833,0.0991821600623452,0.900817839937655,0.606612028718456,2.34,43845.4443582793,28857.6056266425,1975,0.635044355150148,933518,47.5,0.860358326376532,0.829939016899427,0.756235289283114,3409.501,0.106364626360635,1837.92555502015
