pwsid,pwsname,size,facilitywatertype,collectiondate,sampleid,contaminant,mrl,methodid,analyticalresultssign,analyticalresultvalue,sampleeventcode,monitoringrequirement,region,state
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454003AM,strontium,0.3,EPA 200.8,=,279,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454003AM,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124441002AM,strontium,0.3,EPA 200.8,=,148,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451003AM,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454003AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124441002AM,molybdenum,1.0,EPA 200.8,=,11,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101226001SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,14021568-002,chlorate,20.0,EPA 300.1,=,150,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001AM,strontium,0.3,EPA 200.8,=,348,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001AM,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001AM,chlorate,20.0,EPA 300.1,=,449,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101228001SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,14021568-001,chlorate,20.0,EPA 300.1,=,160,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451001SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451001AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451001AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101225001AM,chlorate,20.0,EPA 300.1,=,777,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451001AM,strontium,0.3,EPA 200.8,=,284,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451001SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451001AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451001AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451001AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124451001AM,molybdenum,1.0,EPA 200.8,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454001AM,strontium,0.3,EPA 200.8,=,1640,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454001AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101225001AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101225001AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454001AM,molybdenum,1.0,EPA 200.8,=,1.20,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101225001AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101225001AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101225001AM,vanadium,0.2,EPA 200.8,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101225001AM,molybdenum,1.0,EPA 200.8,<,,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,7/19/2013,35101225001AM,strontium,0.3,EPA 200.8,=,1570,SE1,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454001AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,14021566-001,chlorate,20.0,EPA 300.1,=,130,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454001SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454001SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454001AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454001AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL3490751,TOHO Water Authority - Eastern,L,GW,1/29/2014,35124454001AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266017AM,vanadium,0.2,EPA 200.8,=,2.10,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266017AM,strontium,0.3,EPA 200.8,=,260,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266017AM,molybdenum,1.0,EPA 200.8,=,4.80,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266017AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266017AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029AM,strontium,0.3,EPA 200.8,=,357,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266017AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266017AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029AM,molybdenum,1.0,EPA 200.8,=,5.20,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266009AM,vanadium,0.2,EPA 200.8,=,1.80,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266009AM,strontium,0.3,EPA 200.8,=,114,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266017SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266017SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,5/8/2014,35137317001AM,chlorate,20.0,EPA 300.1,=,258,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029AM,chlorate,20.0,EPA 300.1,=,428,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029AM,vanadium,0.2,EPA 200.8,=,2.10,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261029AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025AM,strontium,0.3,EPA 200.8,=,288,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025AM,molybdenum,1.0,EPA 200.8,=,5.20,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025AM,vanadium,0.2,EPA 200.8,=,2,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266025AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266013AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266013SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,14050186-007,chlorate,20.0,EPA 300.1,=,120,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025AM,chlorate,20.0,EPA 300.1,=,179,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261025SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013AM,vanadium,0.2,EPA 200.8,=,2.10,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266025AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,14050186-012,chlorate,20.0,EPA 300.1,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013AM,strontium,0.3,EPA 200.8,=,195,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013AM,molybdenum,1.0,EPA 200.8,=,2.50,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013AM,chlorate,20.0,EPA 300.1,=,206,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261013SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266025SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266025AM,vanadium,0.2,EPA 200.8,=,2.20,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266025AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266025AM,molybdenum,1.0,EPA 200.8,=,2.80,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266025SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266025AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266025AM,strontium,0.3,EPA 200.8,=,204,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033AM,chlorate,20.0,EPA 300.1,=,266,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266029AM,strontium,0.3,EPA 200.8,=,223,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266029SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033AM,strontium,0.3,EPA 200.8,=,244,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033AM,molybdenum,1.0,EPA 200.8,=,6,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033AM,vanadium,0.2,EPA 200.8,=,1.40,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266029AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261033SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261017AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261017SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261017AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261017AM,vanadium,0.2,EPA 200.8,=,2.70,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261017AM,chlorate,20.0,EPA 300.1,=,416,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261017AM,strontium,0.3,EPA 200.8,=,218,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266013AM,vanadium,0.2,EPA 200.8,=,2.20,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261017SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266029AM,molybdenum,1.0,EPA 200.8,=,6.10,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266029AM,vanadium,0.2,EPA 200.8,=,2.70,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266029SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266029AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266029AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,14050186-010,chlorate,20.0,EPA 300.1,=,161,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266029AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,14050186-014,chlorate,20.0,EPA 300.1,=,220,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,14050186-005,chlorate,20.0,EPA 300.1,=,217,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266009SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057AM,vanadium,0.2,EPA 200.8,=,1.80,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057AM,molybdenum,1.0,EPA 200.8,=,13.80,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266009AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266009AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266009AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057AM,strontium,0.3,EPA 200.8,=,114,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266009AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266009SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266021AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266021AM,vanadium,0.2,EPA 200.8,=,1.40,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266021AM,strontium,0.3,EPA 200.8,=,255,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266021AM,molybdenum,1.0,EPA 200.8,=,6.80,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266021AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266021SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266021SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266009AM,molybdenum,1.0,EPA 200.8,=,14.60,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266021AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266021AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261057AM,chlorate,20.0,EPA 300.1,=,408,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005AM,chlorate,20.0,EPA 300.1,=,274,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005AM,strontium,0.3,EPA 200.8,=,182,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005AM,molybdenum,1.0,EPA 200.8,=,2,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005AM,vanadium,0.2,EPA 200.8,=,2.70,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266053SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266053SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266053AM,strontium,0.3,EPA 200.8,=,181,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005AM,"1,4-dioxane",0.07,EPA 522,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261005AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,14050186-026,chlorate,20.0,EPA 300.1,=,100,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266037SS,"4-androstene-3,17-dione",0.0003,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266037AM,PFOS,0.04,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261017AM,molybdenum,1.0,EPA 200.8,=,5.90,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261037AM,strontium,0.3,EPA 200.8,=,269,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261037AM,chlorate,20.0,EPA 300.1,=,217,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261037AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261037AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,14050186-018,chlorate,20.0,EPA 300.1,=,85.10,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266037AM,vanadium,0.2,EPA 200.8,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266037AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266037AM,"1,4-dioxane",0.07,EPA 522,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266037AM,strontium,0.3,EPA 200.8,=,290,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266037AM,molybdenum,1.0,EPA 200.8,=,3.30,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266037SS,testosterone,0.0001,EPA 539,<,,SE2,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266037AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266049AM,"1,2,3-trichloropropane",0.03,EPA 524.3,<,,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266049AM,vanadium,0.2,EPA 200.8,=,3.80,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,14050186-024,chlorate,20.0,EPA 300.1,=,100,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261001AM,PFOS,0.04,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261001AM,PFOA,0.02,EPA 537,<,,SE1,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,10/23/2013,35113261001SS,testosterone,0.0001,EPA 539,<,,SE1,SS,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266049AM,molybdenum,1.0,EPA 200.8,=,3.50,SE2,AM,4,FL
FL6277059,Hernando County Utilities - West,L,GW,4/23/2014,35135266049AM,PFOA,0.02,EPA 537,<,,SE2,AM,4,FL
